year,"last_name, first_name",player_id,team_id,pa,pitches,runs_all,runs_heart,runs_shadow,runs_chase,runs_waste,name_norm
2025,"Rivero, Sebastián",665861,108,34,127,-1.367745096397916,0.6147868443752693,-1.880427571146118,-0.2181695105333859,0.116065140906318,sebastian rivero
2025,"Guzman, Denzer",694203,108,43,176,-1.4526022920265602,0.6297119934684918,-3.581819992222759,1.1564288028671033,0.3430769038606044,denzer guzman
2025,"Riley, Austin",663586,144,446,1791,4.134766427024598,1.2439992745255546,-7.816653017801719,4.617798887191955,6.089621283108816,austin riley
2025,"Harris II, Michael",671739,144,639,2173,-22.17669417559532,-2.1791598330072435,-20.62110553802445,-2.907199408963672,3.530770604400123,michael harris ii
2025,"O'Neill, Tyler",641933,110,208,821,-4.995971731415649,-3.0636349279860853,-10.73060909378897,4.31376667171501,4.484505618644397,tyler o'neill
2025,"Henderson, Gunnar",683002,110,643,2503,9.49961980924414,-13.811819053952608,-5.358608056472051,20.507026691564903,8.163020228103886,gunnar henderson
2025,"Eaton, Nate",681987,111,90,338,1.6105525249737234,-2.603466613130277,-0.184521319061951,3.412967743312159,0.9855727138537964,nate eaton
2025,"Trejo, Alan",676701,115,43,148,-4.861220200726828,-5.045610190201348,-0.910028534503545,0.8025190686749983,0.291899455303067,alan trejo
2025,"Miller, Owen",680911,115,17,68,-1.2628444230928666,-0.6813498624488317,-2.013986914978378,0.5618094837723425,0.8706828705620009,owen miller
2025,"Quero, Edgar",700337,145,403,1583,-3.2928005178972883,-13.148717372891491,-6.778818240634153,10.570948973742835,6.063786121885535,edgar quero
2025,"Vierling, Matt",663837,116,100,436,-4.423777680436291,-4.672262176604895,-4.072039368044613,2.6896788856020386,1.6308449786111865,matt vierling
2025,"Short, Zack",670097,117,56,252,-1.7669678046858264,-1.338552898621868,-3.795876274418855,2.614406594095115,0.7530547742597827,zack short
2025,"McCormick, Chas",676801,117,116,433,-6.983116984341502,-8.234754487748525,-1.354555473192609,0.5340810990893281,2.0721118775103045,chas mccormick
2025,"Cole, Zach",805904,117,52,224,2.685900140661623,-1.1715470580157046,2.736404478136196,0.3585570961382729,0.7624856244028583,zach cole
2025,"Smith, Will",669257,119,435,1926,27.633574607753115,4.225674318561337,-1.1152600956064225,16.140764740431948,8.382395644366293,will smith
2025,"Edwards, Xavier",669364,146,617,2250,-7.368301158539888,-25.68591968247534,-7.954758518265704,19.175216469769477,7.097160572431712,xavier edwards
2025,"Acosta, Maximo",691185,146,61,249,0.0750923542392807,-0.1049063412337348,-2.924815210546135,2.518926764151876,0.5858871418672749,maximo acosta
2025,"Marte, Starling",516782,121,329,1255,1.6455111176592192,-0.0034626672458387,-10.463853134298184,6.882201506545317,5.230625412657917,starling marte
2025,"McCutchen, Andrew",457705,134,545,2267,-6.532108657165986,-13.601339532030492,-18.51002915015609,16.142112927619312,9.437147097401336,andrew mccutchen
2025,"Heyward, Jason",518792,135,95,347,-7.504949550824757,-4.503984238545377,-8.352293406265007,3.739442068830447,1.6118860251551688,jason heyward
2025,"Arozarena, Randy",668227,136,707,2873,10.543089912459632,-16.422089499296526,-7.365613307164925,20.312086275402127,14.018706443518845,randy arozarena
2025,"Rodríguez, Julio",677594,136,704,2496,21.991087282057645,13.557349255674044,-22.48775645303995,19.601638416633463,11.3198560627902,julio rodriguez
2025,"Abrams, CJ",682928,120,634,2320,1.092933879501339,-14.180807267769916,-9.13839864226121,13.547055043014064,10.865084746518455,cj abrams
2025,"Williams, Luke",663897,144,33,107,-4.600212585717162,-2.116570097687736,-2.034830665550253,-0.434758384737209,-0.0140534377419636,luke williams
2025,"Story, Trevor",596115,111,653,2472,4.975433665041639,-6.242878818430429,-3.088145077156025,4.986745458566475,9.31971210206163,trevor story
2025,"Gonzalez, Romy",663853,111,340,1238,13.252020512401298,10.636975012656904,-7.519825858826154,5.699523219403995,4.43534813916652,romy gonzalez
2025,"Hayes, Ke'Bryan",663647,113,567,2149,-25.31930647264197,-27.144400635782294,-18.00986985238358,12.657490479339746,7.177473536184229,ke'bryan hayes
2025,"Friedl, TJ",670770,113,684,2639,8.150318792673044,-26.694277023459044,-4.744670860745553,27.33257600063208,12.256690676245617,tj friedl
2025,"Rodríguez, Johnathan",671286,114,77,313,-1.446423806422187,-2.3311871268746454,-1.6245886200820263,1.2980099495539568,1.2113419909805283,johnathan rodriguez
2025,"Kwan, Steven",680757,114,691,2786,-2.782936383924141,-33.480385265770586,-2.1231893620252005,24.01642906538007,8.804209178491508,steven kwan
